#    L    TT             EE             BB             TE             PP             TP             EP          
   146    0.42132E+04    0.11109E+01    0.00000E+00   -0.45692E+02    0.80875E-07    0.18603E-03   -0.24546E-07
   147    0.42463E+04    0.11076E+01    0.00000E+00   -0.45819E+02    0.80399E-07    0.18372E-03   -0.20347E-07
   148    0.42791E+04    0.11038E+01    0.00000E+00   -0.45923E+02    0.79928E-07    0.18145E-03   -0.16353E-07
   149    0.43120E+04    0.10996E+01    0.00000E+00   -0.46005E+02    0.79460E-07    0.17920E-03   -0.12698E-07
   150    0.43445E+04    0.10950E+01    0.00000E+00   -0.46061E+02    0.78997E-07    0.17699E-03   -0.95136E-08
   151    0.43769E+04    0.10899E+01    0.00000E+00   -0.46094E+02    0.78536E-07    0.17481E-03   -0.69038E-08
   152    0.44090E+04    0.10843E+01    0.00000E+00   -0.46104E+02    0.78080E-07    0.17266E-03   -0.48570E-08
   153    0.44409E+04    0.10784E+01    0.00000E+00   -0.46087E+02    0.77627E-07    0.17053E-03   -0.33325E-08
   154    0.44727E+04    0.10720E+01    0.00000E+00   -0.46047E+02    0.77178E-07    0.16843E-03   -0.22899E-08
   155    0.45042E+04    0.10653E+01    0.00000E+00   -0.45982E+02    0.76733E-07    0.16636E-03   -0.16886E-08
   156    0.45353E+04    0.10581E+01    0.00000E+00   -0.45892E+02    0.76291E-07    0.16432E-03   -0.14882E-08
   157    0.45664E+04    0.10506E+01    0.00000E+00   -0.45775E+02    0.75853E-07    0.16231E-03   -0.16480E-08
   158    0.45972E+04    0.10428E+01    0.00000E+00   -0.45634E+02    0.75418E-07    0.16033E-03   -0.21277E-08
   159    0.46277E+04    0.10345E+01    0.00000E+00   -0.45466E+02    0.74987E-07    0.15837E-03   -0.28867E-08
   160    0.46580E+04    0.10260E+01    0.00000E+00   -0.45272E+02    0.74560E-07    0.15644E-03   -0.38846E-08
   161    0.46880E+04    0.10172E+01    0.00000E+00   -0.45052E+02    0.74136E-07    0.15455E-03   -0.50808E-08
   162    0.47177E+04    0.10080E+01    0.00000E+00   -0.44807E+02    0.73715E-07    0.15267E-03   -0.64351E-08
   163    0.47473E+04    0.99848E+00    0.00000E+00   -0.44534E+02    0.73298E-07    0.15083E-03   -0.79068E-08
   164    0.47765E+04    0.98875E+00    0.00000E+00   -0.44236E+02    0.72884E-07    0.14901E-03   -0.94556E-08
   165    0.48055E+04    0.97872E+00    0.00000E+00   -0.43910E+02    0.72474E-07    0.14723E-03   -0.11041E-07
   166    0.48342E+04    0.96854E+00    0.00000E+00   -0.43557E+02    0.72067E-07    0.14546E-03   -0.12623E-07
   167    0.48626E+04    0.95797E+00    0.00000E+00   -0.43179E+02    0.71664E-07    0.14373E-03   -0.14160E-07
   168    0.48906E+04    0.94739E+00    0.00000E+00   -0.42773E+02    0.71263E-07    0.14203E-03   -0.15614E-07
   169    0.49183E+04    0.93651E+00    0.00000E+00   -0.42339E+02    0.70866E-07    0.14035E-03   -0.16942E-07
   170    0.49457E+04    0.92555E+00    0.00000E+00   -0.41879E+02    0.70473E-07    0.13870E-03   -0.18104E-07
   171    0.49726E+04    0.91451E+00    0.00000E+00   -0.41389E+02    0.70082E-07    0.13707E-03   -0.19062E-07
   172    0.49992E+04    0.90331E+00    0.00000E+00   -0.40873E+02    0.69695E-07    0.13548E-03   -0.19773E-07
   173    0.50252E+04    0.89195E+00    0.00000E+00   -0.40329E+02    0.69311E-07    0.13391E-03   -0.20197E-07
   174    0.50510E+04    0.88073E+00    0.00000E+00   -0.39758E+02    0.68931E-07    0.13237E-03   -0.20295E-07
   175    0.50764E+04    0.86936E+00    0.00000E+00   -0.39159E+02    0.68553E-07    0.13085E-03   -0.20026E-07
   176    0.51013E+04    0.85806E+00    0.00000E+00   -0.38532E+02    0.68179E-07    0.12936E-03   -0.19360E-07
   177    0.51257E+04    0.84675E+00    0.00000E+00   -0.37878E+02    0.67807E-07    0.12790E-03   -0.18310E-07
   178    0.51497E+04    0.83566E+00    0.00000E+00   -0.37196E+02    0.67439E-07    0.12647E-03   -0.16900E-07
   179    0.51733E+04    0.82449E+00    0.00000E+00   -0.36486E+02    0.67074E-07    0.12506E-03   -0.15153E-07
   180    0.51965E+04    0.81346E+00    0.00000E+00   -0.35750E+02    0.66712E-07    0.12367E-03   -0.13093E-07
   181    0.52192E+04    0.80258E+00    0.00000E+00   -0.34987E+02    0.66353E-07    0.12231E-03   -0.10742E-07
   182    0.52414E+04    0.79192E+00    0.00000E+00   -0.34196E+02    0.65996E-07    0.12097E-03   -0.81252E-08
   183    0.52631E+04    0.78140E+00    0.00000E+00   -0.33378E+02    0.65643E-07    0.11966E-03   -0.52654E-08
   184    0.52844E+04    0.77110E+00    0.00000E+00   -0.32533E+02    0.65293E-07    0.11837E-03   -0.21862E-08
   185    0.53053E+04    0.76117E+00    0.00000E+00   -0.31663E+02    0.64945E-07    0.11709E-03    0.10890E-08
   186    0.53253E+04    0.75148E+00    0.00000E+00   -0.30765E+02    0.64601E-07    0.11584E-03    0.45368E-08
   187    0.53452E+04    0.74215E+00    0.00000E+00   -0.29841E+02    0.64259E-07    0.11462E-03    0.81336E-08
   188    0.53645E+04    0.73318E+00    0.00000E+00   -0.28891E+02    0.63920E-07    0.11341E-03    0.11856E-07
   189    0.53833E+04    0.72460E+00    0.00000E+00   -0.27915E+02    0.63584E-07    0.11222E-03    0.15680E-07
   190    0.54019E+04    0.71648E+00    0.00000E+00   -0.26914E+02    0.63250E-07    0.11104E-03    0.19584E-07
