#    L    TT             EE             TE             PP             TP          
   275    0.48901E+04    0.51732E+01    0.10073E+03    0.19317E+07    0.87065E+03
   276    0.48609E+04    0.53130E+01    0.10189E+03    0.19236E+07    0.86380E+03
   277    0.48313E+04    0.54550E+01    0.10303E+03    0.19155E+07    0.85703E+03
   278    0.48014E+04    0.55991E+01    0.10413E+03    0.19075E+07    0.85034E+03
   279    0.47712E+04    0.57451E+01    0.10520E+03    0.18996E+07    0.84373E+03
   280    0.47407E+04    0.58931E+01    0.10626E+03    0.18917E+07    0.83719E+03
   281    0.47101E+04    0.60431E+01    0.10727E+03    0.18838E+07    0.83072E+03
   282    0.46790E+04    0.61949E+01    0.10826E+03    0.18760E+07    0.82433E+03
   283    0.46477E+04    0.63486E+01    0.10921E+03    0.18683E+07    0.81801E+03
   284    0.46162E+04    0.65043E+01    0.11014E+03    0.18606E+07    0.81176E+03
   285    0.45845E+04    0.66618E+01    0.11103E+03    0.18529E+07    0.80557E+03
   286    0.45525E+04    0.68211E+01    0.11189E+03    0.18453E+07    0.79946E+03
   287    0.45202E+04    0.69822E+01    0.11272E+03    0.18378E+07    0.79341E+03
   288    0.44879E+04    0.71449E+01    0.11352E+03    0.18303E+07    0.78743E+03
   289    0.44552E+04    0.73094E+01    0.11428E+03    0.18228E+07    0.78151E+03
   290    0.44225E+04    0.74754E+01    0.11502E+03    0.18154E+07    0.77565E+03
   291    0.43896E+04    0.76436E+01    0.11571E+03    0.18080E+07    0.76986E+03
   292    0.43562E+04    0.78130E+01    0.11637E+03    0.18007E+07    0.76412E+03
   293    0.43230E+04    0.79831E+01    0.11699E+03    0.17934E+07    0.75844E+03
   294    0.42895E+04    0.81556E+01    0.11759E+03    0.17862E+07    0.75283E+03
   295    0.42560E+04    0.83287E+01    0.11814E+03    0.17790E+07    0.74726E+03
   296    0.42223E+04    0.85042E+01    0.11866E+03    0.17718E+07    0.74176E+03
   297    0.41885E+04    0.86797E+01    0.11915E+03    0.17647E+07    0.73630E+03
   298    0.41544E+04    0.88574E+01    0.11959E+03    0.17577E+07    0.73090E+03
   299    0.41204E+04    0.90366E+01    0.12000E+03    0.17507E+07    0.72556E+03
   300    0.40862E+04    0.92159E+01    0.12036E+03    0.17437E+07    0.72026E+03
   301    0.40520E+04    0.93967E+01    0.12070E+03    0.17367E+07    0.71501E+03
   302    0.40177E+04    0.95782E+01    0.12101E+03    0.17298E+07    0.70981E+03
   303    0.39834E+04    0.97613E+01    0.12127E+03    0.17230E+07    0.70466E+03
   304    0.39490E+04    0.99458E+01    0.12148E+03    0.17162E+07    0.69955E+03
   305    0.39147E+04    0.10130E+02    0.12166E+03    0.17094E+07    0.69449E+03
   306    0.38802E+04    0.10316E+02    0.12181E+03    0.17026E+07    0.68948E+03
   307    0.38458E+04    0.10502E+02    0.12191E+03    0.16959E+07    0.68451E+03
   308    0.38113E+04    0.10690E+02    0.12199E+03    0.16893E+07    0.67959E+03
   309    0.37769E+04    0.10878E+02    0.12201E+03    0.16826E+07    0.67471E+03
   310    0.37425E+04    0.11065E+02    0.12200E+03    0.16761E+07    0.66988E+03
   311    0.37081E+04    0.11255E+02    0.12195E+03    0.16695E+07    0.66509E+03
   312    0.36739E+04    0.11444E+02    0.12187E+03    0.16630E+07    0.66034E+03
   313    0.36396E+04    0.11634E+02    0.12174E+03    0.16565E+07    0.65563E+03
   314    0.36054E+04    0.11825E+02    0.12158E+03    0.16501E+07    0.65096E+03
   315    0.35713E+04    0.12014E+02    0.12137E+03    0.16437E+07    0.64634E+03
   316    0.35372E+04    0.12205E+02    0.12113E+03    0.16373E+07    0.64175E+03
   317    0.35033E+04    0.12395E+02    0.12084E+03    0.16310E+07    0.63720E+03
   318    0.34694E+04    0.12586E+02    0.12052E+03    0.16247E+07    0.63270E+03
   319    0.34356E+04    0.12777E+02    0.12017E+03    0.16184E+07    0.62823E+03
