#    L    TT             EE             TE             PP             TP          
   276    0.46059E+04    0.50323E+01    0.96409E+02    0.18360E+07    0.82293E+03
   277    0.45780E+04    0.51669E+01    0.97489E+02    0.18283E+07    0.81650E+03
   278    0.45499E+04    0.53035E+01    0.98532E+02    0.18207E+07    0.81016E+03
   279    0.45214E+04    0.54419E+01    0.99547E+02    0.18132E+07    0.80388E+03
   280    0.44927E+04    0.55822E+01    0.10055E+03    0.18057E+07    0.79768E+03
   281    0.44639E+04    0.57245E+01    0.10151E+03    0.17983E+07    0.79154E+03
   282    0.44346E+04    0.58684E+01    0.10245E+03    0.17909E+07    0.78547E+03
   283    0.44051E+04    0.60143E+01    0.10335E+03    0.17835E+07    0.77948E+03
   284    0.43755E+04    0.61619E+01    0.10423E+03    0.17762E+07    0.77354E+03
   285    0.43456E+04    0.63113E+01    0.10508E+03    0.17690E+07    0.76768E+03
   286    0.43154E+04    0.64625E+01    0.10589E+03    0.17618E+07    0.76187E+03
   287    0.42851E+04    0.66152E+01    0.10668E+03    0.17546E+07    0.75613E+03
   288    0.42545E+04    0.67697E+01    0.10744E+03    0.17475E+07    0.75045E+03
   289    0.42238E+04    0.69257E+01    0.10816E+03    0.17404E+07    0.74484E+03
   290    0.41929E+04    0.70832E+01    0.10886E+03    0.17334E+07    0.73928E+03
   291    0.41619E+04    0.72429E+01    0.10951E+03    0.17264E+07    0.73377E+03
   292    0.41304E+04    0.74036E+01    0.11014E+03    0.17195E+07    0.72833E+03
   293    0.40991E+04    0.75651E+01    0.11073E+03    0.17126E+07    0.72294E+03
   294    0.40675E+04    0.77287E+01    0.11130E+03    0.17057E+07    0.71761E+03
   295    0.40359E+04    0.78930E+01    0.11182E+03    0.16989E+07    0.71233E+03
   296    0.40041E+04    0.80595E+01    0.11232E+03    0.16921E+07    0.70710E+03
   297    0.39722E+04    0.82260E+01    0.11278E+03    0.16854E+07    0.70192E+03
   298    0.39401E+04    0.83947E+01    0.11320E+03    0.16787E+07    0.69680E+03
   299    0.39080E+04    0.85648E+01    0.11359E+03    0.16720E+07    0.69172E+03
   300    0.38757E+04    0.87349E+01    0.11394E+03    0.16654E+07    0.68669E+03
   301    0.38434E+04    0.89065E+01    0.11426E+03    0.16588E+07    0.68170E+03
   302    0.38111E+04    0.90787E+01    0.11455E+03    0.16523E+07    0.67676E+03
   303    0.37787E+04    0.92524E+01    0.11480E+03    0.16458E+07    0.67187E+03
   304    0.37462E+04    0.94276E+01    0.11501E+03    0.16393E+07    0.66702E+03
   305    0.37138E+04    0.96027E+01    0.11519E+03    0.16329E+07    0.66222E+03
   306    0.36812E+04    0.97785E+01    0.11533E+03    0.16265E+07    0.65746E+03
   307    0.36487E+04    0.99551E+01    0.11543E+03    0.16201E+07    0.65274E+03
   308    0.36162E+04    0.10134E+02    0.11550E+03    0.16138E+07    0.64806E+03
   309    0.35837E+04    0.10312E+02    0.11553E+03    0.16075E+07    0.64343E+03
   310    0.35512E+04    0.10490E+02    0.11552E+03    0.16013E+07    0.63884E+03
   311    0.35187E+04    0.10670E+02    0.11548E+03    0.15950E+07    0.63429E+03
   312    0.34864E+04    0.10849E+02    0.11540E+03    0.15889E+07    0.62977E+03
   313    0.34540E+04    0.11030E+02    0.11528E+03    0.15827E+07    0.62530E+03
   314    0.34217E+04    0.11211E+02    0.11513E+03    0.15766E+07    0.62087E+03
   315    0.33894E+04    0.11391E+02    0.11494E+03    0.15705E+07    0.61647E+03
   316    0.33573E+04    0.11572E+02    0.11472E+03    0.15645E+07    0.61212E+03
   317    0.33252E+04    0.11752E+02    0.11445E+03    0.15585E+07    0.60780E+03
   318    0.32932E+04    0.11933E+02    0.11415E+03    0.15525E+07    0.60351E+03
   319    0.32613E+04    0.12114E+02    0.11382E+03    0.15466E+07    0.59927E+03
