#    L    TT             EE             BB             TE             PP             TP             EP          
   182    0.52737E+04    0.77702E+00    0.00000E+00   -0.33636E+02    0.64857E-07    0.12053E-03   -0.99688E-08
   183    0.52954E+04    0.76675E+00    0.00000E+00   -0.32808E+02    0.64508E-07    0.11923E-03   -0.61409E-08
   184    0.53167E+04    0.75672E+00    0.00000E+00   -0.31953E+02    0.64162E-07    0.11795E-03   -0.21612E-08
   185    0.53375E+04    0.74707E+00    0.00000E+00   -0.31074E+02    0.63819E-07    0.11669E-03    0.19490E-08
   186    0.53575E+04    0.73767E+00    0.00000E+00   -0.30166E+02    0.63479E-07    0.11545E-03    0.61686E-08
   187    0.53773E+04    0.72865E+00    0.00000E+00   -0.29231E+02    0.63141E-07    0.11423E-03    0.10476E-07
   188    0.53966E+04    0.71999E+00    0.00000E+00   -0.28272E+02    0.62807E-07    0.11304E-03    0.14851E-07
   189    0.54153E+04    0.71175E+00    0.00000E+00   -0.27287E+02    0.62475E-07    0.11186E-03    0.19272E-07
   190    0.54338E+04    0.70396E+00    0.00000E+00   -0.26277E+02    0.62145E-07    0.11069E-03    0.23718E-07
   191    0.54514E+04    0.69666E+00    0.00000E+00   -0.25240E+02    0.61819E-07    0.10955E-03    0.28168E-07
   192    0.54687E+04    0.68986E+00    0.00000E+00   -0.24178E+02    0.61495E-07    0.10843E-03    0.32600E-07
   193    0.54853E+04    0.68361E+00    0.00000E+00   -0.23092E+02    0.61174E-07    0.10732E-03    0.36994E-07
   194    0.55015E+04    0.67795E+00    0.00000E+00   -0.21981E+02    0.60855E-07    0.10622E-03    0.41328E-07
   195    0.55172E+04    0.67290E+00    0.00000E+00   -0.20847E+02    0.60539E-07    0.10515E-03    0.45581E-07
   196    0.55322E+04    0.66851E+00    0.00000E+00   -0.19689E+02    0.60225E-07    0.10408E-03    0.49733E-07
   197    0.55468E+04    0.66483E+00    0.00000E+00   -0.18507E+02    0.59914E-07    0.10304E-03    0.53761E-07
   198    0.55608E+04    0.66186E+00    0.00000E+00   -0.17303E+02    0.59606E-07    0.10200E-03    0.57646E-07
   199    0.55743E+04    0.65966E+00    0.00000E+00   -0.16076E+02    0.59299E-07    0.10098E-03    0.61365E-07
   200    0.55873E+04    0.65826E+00    0.00000E+00   -0.14827E+02    0.58996E-07    0.99970E-04    0.64898E-07
   201    0.55996E+04    0.65770E+00    0.00000E+00   -0.13555E+02    0.58694E-07    0.98974E-04    0.68228E-07
   202    0.56115E+04    0.65801E+00    0.00000E+00   -0.12263E+02    0.58395E-07    0.97989E-04    0.71356E-07
   203    0.56227E+04    0.65924E+00    0.00000E+00   -0.10948E+02    0.58099E-07    0.97015E-04    0.74285E-07
   204    0.56333E+04    0.66141E+00    0.00000E+00   -0.96152E+01    0.57804E-07    0.96054E-04    0.77022E-07
   205    0.56433E+04    0.66457E+00    0.00000E+00   -0.82609E+01    0.57512E-07    0.95104E-04    0.79570E-07
   206    0.56527E+04    0.66875E+00    0.00000E+00   -0.68868E+01    0.57222E-07    0.94165E-04    0.81935E-07
   207    0.56615E+04    0.67398E+00    0.00000E+00   -0.54934E+01    0.56935E-07    0.93237E-04    0.84121E-07
   208    0.56696E+04    0.68031E+00    0.00000E+00   -0.40813E+01    0.56650E-07    0.92321E-04    0.86133E-07
   209    0.56770E+04    0.68776E+00    0.00000E+00   -0.26507E+01    0.56367E-07    0.91416E-04    0.87975E-07
   210    0.56839E+04    0.69638E+00    0.00000E+00   -0.12027E+01    0.56086E-07    0.90522E-04    0.89653E-07
   211    0.56901E+04    0.70621E+00    0.00000E+00    0.26269E+00    0.55807E-07    0.89638E-04    0.91172E-07
   212    0.56956E+04    0.71727E+00    0.00000E+00    0.17446E+01    0.55531E-07    0.88766E-04    0.92535E-07
   213    0.57006E+04    0.72961E+00    0.00000E+00    0.32429E+01    0.55257E-07    0.87904E-04    0.93748E-07
   214    0.57049E+04    0.74322E+00    0.00000E+00    0.47566E+01    0.54985E-07    0.87052E-04    0.94816E-07
   215    0.57086E+04    0.75829E+00    0.00000E+00    0.62847E+01    0.54715E-07    0.86211E-04    0.95743E-07
   216    0.57116E+04    0.77465E+00    0.00000E+00    0.78279E+01    0.54447E-07    0.85381E-04    0.96533E-07
   217    0.57140E+04    0.79243E+00    0.00000E+00    0.93840E+01    0.54181E-07    0.84560E-04    0.97193E-07
   218    0.57158E+04    0.81166E+00    0.00000E+00    0.10953E+02    0.53917E-07    0.83750E-04    0.97726E-07
   219    0.57170E+04    0.83231E+00    0.00000E+00    0.12537E+02    0.53655E-07    0.82949E-04    0.98137E-07
   220    0.57176E+04    0.85455E+00    0.00000E+00    0.14130E+02    0.53395E-07    0.82159E-04    0.98432E-07
   221    0.57176E+04    0.87830E+00    0.00000E+00    0.15735E+02    0.53138E-07    0.81378E-04    0.98614E-07
   222    0.57169E+04    0.90371E+00    0.00000E+00    0.17351E+02    0.52882E-07    0.80607E-04    0.98689E-07
