#    L    TT             EE             BB             TE             PP             TP             EP          
   218    0.57033E+04    0.82336E+00    0.00000E+00    0.10218E+02    0.53948E-07    0.84382E-04    0.84885E-07
   219    0.57046E+04    0.84370E+00    0.00000E+00    0.11812E+02    0.53686E-07    0.83575E-04    0.85835E-07
   220    0.57054E+04    0.86565E+00    0.00000E+00    0.13416E+02    0.53426E-07    0.82779E-04    0.86701E-07
   221    0.57055E+04    0.88912E+00    0.00000E+00    0.15032E+02    0.53168E-07    0.81993E-04    0.87486E-07
   222    0.57051E+04    0.91427E+00    0.00000E+00    0.16659E+02    0.52912E-07    0.81216E-04    0.88193E-07
   223    0.57039E+04    0.94102E+00    0.00000E+00    0.18297E+02    0.52658E-07    0.80450E-04    0.88823E-07
   224    0.57022E+04    0.96938E+00    0.00000E+00    0.19943E+02    0.52406E-07    0.79693E-04    0.89380E-07
   225    0.56999E+04    0.99949E+00    0.00000E+00    0.21600E+02    0.52156E-07    0.78945E-04    0.89866E-07
   226    0.56970E+04    0.10314E+01    0.00000E+00    0.23264E+02    0.51908E-07    0.78207E-04    0.90283E-07
   227    0.56933E+04    0.10650E+01    0.00000E+00    0.24936E+02    0.51661E-07    0.77477E-04    0.90634E-07
   228    0.56892E+04    0.11004E+01    0.00000E+00    0.26615E+02    0.51417E-07    0.76758E-04    0.90920E-07
   229    0.56844E+04    0.11376E+01    0.00000E+00    0.28300E+02    0.51174E-07    0.76047E-04    0.91146E-07
   230    0.56790E+04    0.11766E+01    0.00000E+00    0.29991E+02    0.50933E-07    0.75345E-04    0.91313E-07
