#    L    TT             EE             BB             TE             PP             TP             EP          
   177    0.50885E+04    0.83545E+00    0.00000E+00   -0.36970E+02    0.67342E-07    0.12906E-03   -0.11291E-08
   178    0.51122E+04    0.82463E+00    0.00000E+00   -0.36277E+02    0.66977E-07    0.12762E-03   -0.14171E-08
   179    0.51354E+04    0.81376E+00    0.00000E+00   -0.35555E+02    0.66616E-07    0.12620E-03   -0.13209E-08
   180    0.51584E+04    0.80306E+00    0.00000E+00   -0.34807E+02    0.66257E-07    0.12480E-03   -0.86318E-09
   181    0.51808E+04    0.79253E+00    0.00000E+00   -0.34033E+02    0.65901E-07    0.12344E-03   -0.66951E-10
   182    0.52027E+04    0.78224E+00    0.00000E+00   -0.33230E+02    0.65548E-07    0.12209E-03    0.10450E-08
   183    0.52242E+04    0.77212E+00    0.00000E+00   -0.32402E+02    0.65198E-07    0.12077E-03    0.24497E-08
   184    0.52452E+04    0.76224E+00    0.00000E+00   -0.31546E+02    0.64850E-07    0.11947E-03    0.41243E-08
   185    0.52658E+04    0.75277E+00    0.00000E+00   -0.30665E+02    0.64506E-07    0.11819E-03    0.60460E-08
   186    0.52856E+04    0.74354E+00    0.00000E+00   -0.29756E+02    0.64164E-07    0.11694E-03    0.81920E-08
   187    0.53052E+04    0.73472E+00    0.00000E+00   -0.28821E+02    0.63826E-07    0.11570E-03    0.10539E-07
   188    0.53243E+04    0.72629E+00    0.00000E+00   -0.27861E+02    0.63490E-07    0.11448E-03    0.13065E-07
   189    0.53428E+04    0.71827E+00    0.00000E+00   -0.26875E+02    0.63156E-07    0.11329E-03    0.15747E-07
   190    0.53611E+04    0.71074E+00    0.00000E+00   -0.25865E+02    0.62826E-07    0.11211E-03    0.18561E-07
   191    0.53785E+04    0.70370E+00    0.00000E+00   -0.24827E+02    0.62498E-07    0.11095E-03    0.21486E-07
   192    0.53956E+04    0.69719E+00    0.00000E+00   -0.23765E+02    0.62172E-07    0.10981E-03    0.24497E-07
   193    0.54121E+04    0.69125E+00    0.00000E+00   -0.22679E+02    0.61850E-07    0.10868E-03    0.27573E-07
   194    0.54282E+04    0.68590E+00    0.00000E+00   -0.21568E+02    0.61529E-07    0.10758E-03    0.30691E-07
   195    0.54436E+04    0.68120E+00    0.00000E+00   -0.20434E+02    0.61212E-07    0.10648E-03    0.33827E-07
   196    0.54585E+04    0.67718E+00    0.00000E+00   -0.19275E+02    0.60897E-07    0.10541E-03    0.36960E-07
   197    0.54730E+04    0.67387E+00    0.00000E+00   -0.18095E+02    0.60584E-07    0.10434E-03    0.40065E-07
   198    0.54869E+04    0.67132E+00    0.00000E+00   -0.16890E+02    0.60274E-07    0.10330E-03    0.43121E-07
   199    0.55003E+04    0.66955E+00    0.00000E+00   -0.15664E+02    0.59966E-07    0.10226E-03    0.46104E-07
   200    0.55132E+04    0.66859E+00    0.00000E+00   -0.14415E+02    0.59661E-07    0.10124E-03    0.48992E-07
   201    0.55255E+04    0.66852E+00    0.00000E+00   -0.13144E+02    0.59358E-07    0.10023E-03    0.51766E-07
   202    0.55373E+04    0.66933E+00    0.00000E+00   -0.11852E+02    0.59058E-07    0.99232E-04    0.54424E-07
   203    0.55484E+04    0.67108E+00    0.00000E+00   -0.10539E+02    0.58760E-07    0.98246E-04    0.56968E-07
   204    0.55590E+04    0.67380E+00    0.00000E+00   -0.92062E+01    0.58464E-07    0.97273E-04    0.59401E-07
   205    0.55689E+04    0.67753E+00    0.00000E+00   -0.78529E+01    0.58170E-07    0.96311E-04    0.61724E-07
   206    0.55783E+04    0.68232E+00    0.00000E+00   -0.64799E+01    0.57879E-07    0.95361E-04    0.63939E-07
   207    0.55871E+04    0.68818E+00    0.00000E+00   -0.50878E+01    0.57590E-07    0.94423E-04    0.66049E-07
   208    0.55951E+04    0.69517E+00    0.00000E+00   -0.36770E+01    0.57303E-07    0.93496E-04    0.68056E-07
   209    0.56026E+04    0.70331E+00    0.00000E+00   -0.22478E+01    0.57019E-07    0.92580E-04    0.69962E-07
   210    0.56094E+04    0.71265E+00    0.00000E+00   -0.80137E+00    0.56736E-07    0.91676E-04    0.71769E-07
   211    0.56157E+04    0.72322E+00    0.00000E+00    0.66241E+00    0.56456E-07    0.90783E-04    0.73479E-07
   212    0.56212E+04    0.73506E+00    0.00000E+00    0.21425E+01    0.56178E-07    0.89900E-04    0.75094E-07
