#    L    TT             EE             TE             PP             TP          
   273    0.49110E+04    0.48421E+01    0.97287E+02    0.19473E+07    0.87946E+03
   274    0.48827E+04    0.49760E+01    0.98474E+02    0.19392E+07    0.87253E+03
   275    0.48541E+04    0.51119E+01    0.99645E+02    0.19311E+07    0.86569E+03
   276    0.48252E+04    0.52497E+01    0.10078E+03    0.19230E+07    0.85892E+03
   277    0.47958E+04    0.53897E+01    0.10190E+03    0.19150E+07    0.85222E+03
   278    0.47662E+04    0.55317E+01    0.10298E+03    0.19071E+07    0.84561E+03
   279    0.47363E+04    0.56757E+01    0.10403E+03    0.18992E+07    0.83907E+03
   280    0.47062E+04    0.58215E+01    0.10506E+03    0.18914E+07    0.83260E+03
   281    0.46758E+04    0.59694E+01    0.10606E+03    0.18836E+07    0.82621E+03
   282    0.46450E+04    0.61190E+01    0.10703E+03    0.18758E+07    0.81989E+03
   283    0.46141E+04    0.62705E+01    0.10796E+03    0.18681E+07    0.81363E+03
   284    0.45829E+04    0.64239E+01    0.10887E+03    0.18605E+07    0.80745E+03
   285    0.45515E+04    0.65792E+01    0.10975E+03    0.18529E+07    0.80134E+03
   286    0.45198E+04    0.67361E+01    0.11058E+03    0.18454E+07    0.79529E+03
   287    0.44879E+04    0.68948E+01    0.11140E+03    0.18379E+07    0.78930E+03
   288    0.44558E+04    0.70552E+01    0.11218E+03    0.18304E+07    0.78339E+03
   289    0.44236E+04    0.72172E+01    0.11292E+03    0.18230E+07    0.77753E+03
   290    0.43911E+04    0.73807E+01    0.11364E+03    0.18156E+07    0.77173E+03
   291    0.43585E+04    0.75464E+01    0.11431E+03    0.18083E+07    0.76600E+03
   292    0.43255E+04    0.77132E+01    0.11496E+03    0.18010E+07    0.76032E+03
   293    0.42926E+04    0.78808E+01    0.11556E+03    0.17938E+07    0.75470E+03
   294    0.42594E+04    0.80506E+01    0.11615E+03    0.17866E+07    0.74914E+03
   295    0.42263E+04    0.82211E+01    0.11668E+03    0.17795E+07    0.74363E+03
   296    0.41929E+04    0.83939E+01    0.11719E+03    0.17724E+07    0.73818E+03
   297    0.41594E+04    0.85666E+01    0.11766E+03    0.17653E+07    0.73278E+03
   298    0.41257E+04    0.87416E+01    0.11809E+03    0.17583E+07    0.72743E+03
   299    0.40920E+04    0.89180E+01    0.11848E+03    0.17513E+07    0.72213E+03
   300    0.40582E+04    0.90944E+01    0.11884E+03    0.17444E+07    0.71688E+03
   301    0.40243E+04    0.92724E+01    0.11916E+03    0.17375E+07    0.71167E+03
   302    0.39904E+04    0.94510E+01    0.11945E+03    0.17307E+07    0.70652E+03
   303    0.39564E+04    0.96311E+01    0.11970E+03    0.17238E+07    0.70141E+03
   304    0.39223E+04    0.98127E+01    0.11990E+03    0.17171E+07    0.69634E+03
   305    0.38883E+04    0.99943E+01    0.12007E+03    0.17103E+07    0.69132E+03
   306    0.38542E+04    0.10177E+02    0.12021E+03    0.17036E+07    0.68635E+03
   307    0.38201E+04    0.10360E+02    0.12030E+03    0.16970E+07    0.68142E+03
   308    0.37860E+04    0.10545E+02    0.12036E+03    0.16904E+07    0.67653E+03
   309    0.37519E+04    0.10729E+02    0.12038E+03    0.16838E+07    0.67168E+03
   310    0.37178E+04    0.10914E+02    0.12036E+03    0.16772E+07    0.66688E+03
   311    0.36838E+04    0.11100E+02    0.12030E+03    0.16707E+07    0.66212E+03
   312    0.36499E+04    0.11286E+02    0.12021E+03    0.16643E+07    0.65740E+03
   313    0.36159E+04    0.11473E+02    0.12007E+03    0.16578E+07    0.65272E+03
   314    0.35821E+04    0.11660E+02    0.11990E+03    0.16514E+07    0.64808E+03
   315    0.35483E+04    0.11847E+02    0.11969E+03    0.16451E+07    0.64348E+03
   316    0.35146E+04    0.12034E+02    0.11944E+03    0.16387E+07    0.63892E+03
   317    0.34810E+04    0.12221E+02    0.11915E+03    0.16325E+07    0.63439E+03
   318    0.34474E+04    0.12409E+02    0.11882E+03    0.16262E+07    0.62991E+03
   319    0.34140E+04    0.12596E+02    0.11846E+03    0.16200E+07    0.62546E+03
